         1.215000	52.9517424553	-1.1841362012	79.0604	0.0002	0.0002	-0.0001	-12.7647	36.6896	279.8080	-0.0000	0.0002	-0.0001	9.3194e-002	2.8464e-002	8.9659e-002	1.2890e-002	1.2564e-003	-1.5993e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         1.325000	52.9517424553	-1.1841362012	79.0588	-0.0003	-0.0002	-0.0003	-12.7232	36.7059	279.8577	0.0003	-0.0002	-0.0002	9.3196e-002	2.8553e-002	8.9271e-002	1.2996e-002	1.7785e-003	-1.6459e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         1.435000	52.9517424552	-1.1841362013	79.0555	-0.0005	-0.0002	-0.0003	-12.6683	36.7101	279.9013	0.0003	-0.0004	-0.0003	9.3190e-002	2.8614e-002	8.8989e-002	1.4089e-002	6.1481e-004	-1.7259e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         1.545000	52.9517424552	-1.1841362013	79.0532	-0.0004	-0.0002	-0.0003	-12.6847	36.6831	279.9186	0.0003	-0.0004	-0.0003	9.3185e-002	2.8657e-002	8.8783e-002	1.4881e-002	-3.3724e-004	-1.7849e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         1.655000	52.9517424551	-1.1841362014	79.0511	-0.0002	-0.0001	-0.0003	-12.7381	36.6673	279.8917	0.0002	-0.0002	-0.0002	9.3178e-002	2.8700e-002	8.8582e-002	1.5534e-002	-1.4849e-003	-1.8482e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         1.765000	52.9517424550	-1.1841362015	79.0483	-0.0004	-0.0003	-0.0002	-12.8190	36.6661	279.8699	0.0003	-0.0004	-0.0001	9.3170e-002	2.8754e-002	8.8320e-002	1.6629e-002	-2.6022e-003	-1.9062e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         1.875000	52.9517424549	-1.1841362016	79.0459	-0.0006	-0.0002	-0.0002	-12.8531	36.6658	279.8551	0.0002	-0.0005	-0.0002	9.3164e-002	2.8821e-002	8.8005e-002	1.7540e-002	-3.3104e-003	-1.9535e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         1.985000	52.9517424548	-1.1841362017	79.0440	-0.0004	-0.0002	-0.0001	-12.8765	36.6061	279.8318	0.0001	-0.0004	-0.0002	9.3154e-002	2.8906e-002	8.7608e-002	1.8327e-002	-4.4615e-003	-2.0018e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         2.094999	52.9517424547	-1.1841362018	79.0417	-0.0005	-0.0002	-0.0002	-12.8903	36.5658	279.8441	0.0002	-0.0005	-0.0002	9.3143e-002	2.8998e-002	8.7181e-002	1.9150e-002	-5.5195e-003	-2.0607e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         2.204999	52.9517424546	-1.1841362019	79.0399	-0.0003	-0.0002	-0.0001	-12.9049	36.5579	279.8729	0.0002	-0.0004	-0.0001	9.3131e-002	2.9084e-002	8.6787e-002	1.9829e-002	-6.6834e-003	-2.1139e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         2.314999	52.9517424545	-1.1841362020	79.0389	-0.0002	-0.0003	-0.0002	-12.9294	36.5409	279.8684	0.0003	-0.0003	-0.0000	9.3118e-002	2.9153e-002	8.6459e-002	2.0368e-002	-7.8024e-003	-2.1397e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         2.424999	52.9517424544	-1.1841362021	79.0373	-0.0005	-0.0004	-0.0003	-12.9582	36.5278	279.8432	0.0004	-0.0005	-0.0002	9.3105e-002	2.9235e-002	8.6064e-002	2.1116e-002	-8.7721e-003	-2.1742e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         2.534999	52.9517424543	-1.1841362023	79.0358	-0.0004	-0.0004	-0.0002	-12.9688	36.5233	279.8566	0.0003	-0.0005	-0.0001	9.3090e-002	2.9328e-002	8.5624e-002	2.1807e-002	-9.8237e-003	-2.2098e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         2.644999	52.9517424542	-1.1841362024	79.0342	-0.0004	-0.0003	0.0000	-13.0310	36.5126	279.8427	0.0002	-0.0005	0.0001	9.3072e-002	2.9419e-002	8.5177e-002	2.2628e-002	-1.0990e-002	-2.2424e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         2.754999	52.9517424541	-1.1841362025	79.0341	-0.0005	-0.0003	0.0000	-13.0448	36.5103	279.8737	0.0002	-0.0006	0.0000	9.3053e-002	2.9514e-002	8.4724e-002	2.3010e-002	-1.2154e-002	-2.2476e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         2.864999	52.9517424539	-1.1841362027	79.0335	-0.0004	-0.0005	-0.0003	-12.9991	36.4841	279.8749	0.0005	-0.0005	-0.0001	9.3033e-002	2.9592e-002	8.4333e-002	2.3598e-002	-1.3250e-002	-2.2553e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         2.974999	52.9517424538	-1.1841362029	79.0326	-0.0005	-0.0003	-0.0001	-12.9876	36.4887	279.8611	0.0002	-0.0005	-0.0000	9.3015e-002	2.9667e-002	8.3943e-002	2.4275e-002	-1.4182e-002	-2.2673e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         3.084999	52.9517424537	-1.1841362031	79.0316	-0.0003	-0.0004	-0.0001	-12.9933	36.4690	279.8637	0.0003	-0.0004	0.0001	9.2995e-002	2.9753e-002	8.3496e-002	2.4990e-002	-1.5125e-002	-2.2773e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         3.194999	52.9517424536	-1.1841362033	79.0310	-0.0004	-0.0004	-0.0002	-12.9922	36.4583	279.8776	0.0004	-0.0005	-0.0001	9.2974e-002	2.9835e-002	8.3054e-002	2.5658e-002	-1.6061e-002	-2.2783e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         3.304999	52.9517424535	-1.1841362035	79.0300	-0.0003	-0.0005	-0.0001	-13.0042	36.4473	279.8791	0.0004	-0.0004	0.0001	9.2952e-002	2.9907e-002	8.2645e-002	2.6444e-002	-1.6948e-002	-2.2822e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         3.414999	52.9517424534	-1.1841362037	79.0290	-0.0004	-0.0004	-0.0001	-13.0295	36.4356	279.9054	0.0004	-0.0005	-0.0000	9.2929e-002	2.9977e-002	8.2247e-002	2.7165e-002	-1.7799e-002	-2.2911e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         3.524999	52.9517424532	-1.1841362039	79.0280	-0.0005	-0.0005	-0.0001	-13.0541	36.4229	279.9084	0.0004	-0.0006	0.0000	9.2904e-002	3.0036e-002	8.1894e-002	2.7863e-002	-1.8656e-002	-2.3020e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         3.634999	52.9517424531	-1.1841362042	79.0275	-0.0006	-0.0005	-0.0002	-13.0675	36.4147	279.9025	0.0005	-0.0007	-0.0001	9.2873e-002	3.0088e-002	8.1551e-002	2.8544e-002	-1.9680e-002	-2.2993e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         3.744999	52.9517424529	-1.1841362044	79.0266	-0.0005	-0.0005	-0.0000	-13.0716	36.4052	279.9103	0.0003	-0.0006	0.0001	9.2838e-002	3.0147e-002	8.1173e-002	2.9277e-002	-2.0712e-002	-2.3097e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         3.854999	52.9517424528	-1.1841362046	79.0262	-0.0005	-0.0006	-0.0000	-13.0621	36.3982	279.9459	0.0004	-0.0006	0.0001	9.2805e-002	3.0194e-002	8.0847e-002	2.9884e-002	-2.1668e-002	-2.3053e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         3.964999	52.9517424526	-1.1841362049	79.0257	-0.0007	-0.0005	-0.0000	-13.0957	36.3901	279.9304	0.0003	-0.0008	0.0000	9.2769e-002	3.0221e-002	8.0586e-002	3.0527e-002	-2.2658e-002	-2.3018e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         4.074999	52.9517424525	-1.1841362052	79.0255	-0.0007	-0.0006	-0.0001	-13.1231	36.3846	279.9281	0.0004	-0.0008	0.0000	9.2724e-002	3.0264e-002	8.0274e-002	3.1043e-002	-2.3768e-002	-2.3013e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         4.184999	52.9517424522	-1.1841362054	79.0252	-0.0006	-0.0007	-0.0001	-13.1429	36.3655	279.9081	0.0005	-0.0007	0.0001	9.2674e-002	3.0305e-002	7.9941e-002	3.1656e-002	-2.4947e-002	-2.3007e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         4.294999	52.9517424521	-1.1841362057	79.0249	-0.0006	-0.0006	-0.0001	-13.1487	36.3666	279.9193	0.0004	-0.0008	0.0000	9.2628e-002	3.0360e-002	7.9526e-002	3.2296e-002	-2.5971e-002	-2.2921e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         4.404999	52.9517424519	-1.1841362061	79.0246	-0.0008	-0.0006	-0.0002	-13.1427	36.3585	279.9098	0.0005	-0.0008	-0.0001	9.2579e-002	3.0399e-002	7.9154e-002	3.2993e-002	-2.7013e-002	-2.2817e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         4.514999	52.9517424517	-1.1841362064	79.0242	-0.0006	-0.0006	-0.0001	-13.1534	36.3431	279.8987	0.0005	-0.0007	0.0001	9.2524e-002	3.0465e-002	7.8701e-002	3.3566e-002	-2.8064e-002	-2.2841e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         4.624999	52.9517424515	-1.1841362067	79.0238	-0.0007	-0.0006	-0.0002	-13.1808	36.3312	279.8923	0.0005	-0.0008	-0.0000	9.2469e-002	3.0529e-002	7.8240e-002	3.4158e-002	-2.9042e-002	-2.2841e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         4.734999	52.9517424513	-1.1841362070	79.0235	-0.0007	-0.0007	-0.0001	-13.1822	36.3296	279.8815	0.0005	-0.0008	0.0000	9.2410e-002	3.0607e-002	7.7716e-002	3.4715e-002	-3.0043e-002	-2.2839e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         4.844999	52.9517424511	-1.1841362073	79.0231	-0.0007	-0.0006	-0.0000	-13.1913	36.3287	279.8868	0.0004	-0.0009	0.0001	9.2355e-002	3.0670e-002	7.7222e-002	3.5345e-002	-3.0929e-002	-2.2780e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         4.954999	52.9517424509	-1.1841362076	79.0227	-0.0007	-0.0006	-0.0001	-13.1867	36.3350	279.9141	0.0004	-0.0008	0.0001	9.2296e-002	3.0750e-002	7.6659e-002	3.5917e-002	-3.1820e-002	-2.2749e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         5.064999	52.9517424507	-1.1841362079	79.0226	-0.0007	-0.0006	-0.0001	-13.2061	36.3334	279.9029	0.0004	-0.0008	0.0001	9.2237e-002	3.0800e-002	7.6224e-002	3.6436e-002	-3.2682e-002	-2.2681e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         5.174999	52.9517424505	-1.1841362082	79.0225	-0.0006	-0.0005	-0.0000	-13.2257	36.3333	279.9086	0.0003	-0.0008	0.0000	9.2173e-002	3.0868e-002	7.5727e-002	3.6879e-002	-3.3543e-002	-2.2624e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         5.284999	52.9517424503	-1.1841362085	79.0222	-0.0007	-0.0006	-0.0001	-13.2168	36.3320	279.9261	0.0005	-0.0008	0.0001	9.2096e-002	3.0929e-002	7.5257e-002	3.7343e-002	-3.4513e-002	-2.2660e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         5.394999	52.9517424501	-1.1841362088	79.0220	-0.0007	-0.0006	0.0000	-13.2325	36.3187	279.9329	0.0003	-0.0009	0.0001	9.2024e-002	3.0969e-002	7.4854e-002	3.7822e-002	-3.5378e-002	-2.2656e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         5.504999	52.9517424499	-1.1841362091	79.0219	-0.0007	-0.0006	0.0000	-13.2492	36.3294	279.9532	0.0004	-0.0008	0.0001	9.1950e-002	3.0987e-002	7.4539e-002	3.8254e-002	-3.6237e-002	-2.2605e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         5.614999	52.9517424496	-1.1841362094	79.0216	-0.0007	-0.0005	-0.0000	-13.2589	36.3281	279.9682	0.0003	-0.0008	-0.0000	9.1867e-002	3.0993e-002	7.4271e-002	3.8715e-002	-3.7142e-002	-2.2634e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         5.724999	52.9517424494	-1.1841362097	79.0214	-0.0007	-0.0006	0.0000	-13.2754	36.3196	279.9685	0.0004	-0.0008	0.0001	9.1787e-002	3.0997e-002	7.4028e-002	3.9115e-002	-3.7962e-002	-2.2661e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         5.834999	52.9517424492	-1.1841362100	79.0214	-0.0008	-0.0006	-0.0000	-13.3015	36.3271	279.9563	0.0004	-0.0010	0.0000	9.1695e-002	3.1001e-002	7.3766e-002	3.9500e-002	-3.8871e-002	-2.2663e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         5.944999	52.9517424489	-1.1841362104	79.0210	-0.0011	-0.0006	-0.0002	-13.3185	36.3398	279.9665	0.0005	-0.0012	-0.0002	9.1599e-002	3.1019e-002	7.3426e-002	3.9964e-002	-3.9743e-002	-2.2752e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         6.054999	52.9517424487	-1.1841362107	79.0196	-0.0010	-0.0006	-0.0001	-13.1013	36.4323	280.1035	0.0004	-0.0010	-0.0001	9.1508e-002	3.0992e-002	7.3217e-002	4.0661e-002	-4.0486e-002	-2.3021e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         6.164999	52.9517424483	-1.1841362110	79.0204	-0.0005	-0.0007	0.0000	-12.7891	36.5708	280.3016	0.0004	-0.0007	0.0002	9.1369e-002	3.0810e-002	7.3826e-002	4.0696e-002	-4.1745e-002	-2.2910e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         6.274999	52.9517424482	-1.1841362115	79.0187	-0.0003	-0.0014	-0.0015	-12.5919	36.7039	280.5025	0.0020	-0.0005	-0.0005	9.1300e-002	3.0376e-002	7.5276e-002	4.1541e-002	-4.2382e-002	-2.3106e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         6.384999	52.9517424479	-1.1841362117	79.0195	-0.0007	-0.0008	0.0001	-12.2718	36.8606	280.8175	0.0005	-0.0009	0.0003	9.1157e-002	3.0353e-002	7.5165e-002	4.1530e-002	-4.3532e-002	-2.2888e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         6.494999	52.9517424474	-1.1841362122	79.0207	-0.0020	-0.0011	0.0006	-12.4260	36.7799	280.7665	0.0002	-0.0023	0.0004	9.0982e-002	3.0288e-002	7.5021e-002	4.1617e-002	-4.4924e-002	-2.2436e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         6.604999	52.9517424471	-1.1841362127	79.0236	-0.0001	-0.0011	0.0000	-13.4045	36.1915	280.0242	0.0009	-0.0004	0.0006	9.0815e-002	3.0208e-002	7.4877e-002	4.1485e-002	-4.6311e-002	-2.1570e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         6.714999	52.9517424469	-1.1841362129	79.0217	0.0005	0.0007	-0.0001	-14.4950	35.5459	279.3937	-0.0005	0.0007	-0.0002	9.0710e-002	3.0174e-002	7.4793e-002	4.2107e-002	-4.6853e-002	-2.2136e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         6.824999	52.9517424467	-1.1841362134	79.0205	-0.0019	-0.0012	-0.0002	-14.1334	35.8312	279.9903	0.0008	-0.0021	-0.0002	9.0633e-002	3.0076e-002	7.4714e-002	4.2854e-002	-4.7276e-002	-2.2365e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         6.934999	52.9517424463	-1.1841362140	79.0199	-0.0018	-0.0014	-0.0003	-14.0009	35.9095	280.3108	0.0010	-0.0020	-0.0001	9.0463e-002	2.9963e-002	7.4561e-002	4.3632e-002	-4.8272e-002	-2.2581e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         7.044999	52.9517424461	-1.1841362141	79.0219	-0.0005	0.0004	0.0014	-13.8899	35.9291	280.6489	-0.0012	-0.0006	0.0007	9.0332e-002	2.9958e-002	7.4462e-002	4.3402e-002	-4.9132e-002	-2.2278e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         7.154999	52.9517424454	-1.1841362075	79.0245	-0.0044	0.0194	0.0054	-13.2907	37.4094	281.7417	-0.0191	0.0014	-0.0077	9.0330e-002	3.0053e-002	7.4485e-002	4.2521e-002	-4.9252e-002	-2.1789e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         7.264999	52.9517424092	-1.1841360511	79.0217	-0.0433	0.1816	0.0217	-12.6402	60.2020	281.5983	-0.1115	0.0273	-0.1488	9.0330e-002	3.0053e-002	7.4485e-002	4.2521e-002	-4.9252e-002	-2.1789e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         7.374999	52.9517423722	-1.1841350974	79.0531	-0.0066	1.1781	-0.3768	145.0740	72.3221	74.0453	0.7024	0.2806	-0.9786	9.0330e-002	3.0053e-002	7.4485e-002	4.2521e-002	-4.9252e-002	-2.1789e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         7.484999	52.9517424649	-1.1841309743	79.0614	0.1066	3.1080	0.4135	47.6656	82.5207	332.1980	-0.5864	0.9314	-2.9378	9.0330e-002	3.0053e-002	7.4485e-002	4.2521e-002	-4.9252e-002	-2.1789e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         7.594999	52.9517427924	-1.1841253016	79.0266	0.5907	3.5250	-0.0012	-3.2206	47.9687	280.6813	-2.2450	1.3719	-2.4192	9.0330e-002	3.0053e-002	7.4485e-002	4.2521e-002	-4.9252e-002	-2.1789e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         7.704999	52.9517435940	-1.1841207180	79.0780	0.9810	1.7269	-0.4189	-17.6661	17.1772	265.9957	-1.5876	1.0996	-0.6250	9.0330e-002	3.0053e-002	7.4485e-002	4.2521e-002	-4.9252e-002	-2.1789e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         7.814999	52.9517444755	-1.1841196479	79.0203	0.3554	0.2457	0.9142	-12.8893	26.7293	247.2398	-0.7364	0.0812	0.6882	9.0330e-002	3.0053e-002	7.4485e-002	4.2521e-002	-4.9252e-002	-2.1789e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         7.924999	52.9517444388	-1.1841195117	78.9733	-0.0604	-0.0385	0.2000	-12.5016	35.4738	248.1650	-0.0687	-0.0833	0.1829	9.0330e-002	3.0053e-002	7.4485e-002	4.2521e-002	-4.9252e-002	-2.1789e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         8.034999	52.9517446719	-1.1841191236	79.1249	0.0003	-0.0028	-0.0016	-11.9964	35.9422	249.4532	0.0030	0.0012	0.0004	8.9120e-002	2.8571e-002	7.2776e-002	2.6643e-002	-5.2565e-002	-1.1788e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         8.144999	52.9517446703	-1.1841191241	79.1228	-0.0028	-0.0019	0.0001	-11.2772	36.2864	250.4865	0.0021	-0.0023	0.0013	8.8840e-002	2.8353e-002	7.2506e-002	2.8956e-002	-5.1689e-002	-1.1170e-002	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         8.254999	52.9517446687	-1.1841191247	79.1252	0.0002	0.0014	0.0016	-12.0175	36.2915	250.3886	-0.0021	-0.0003	0.0004	8.8533e-002	2.8384e-002	7.2275e-002	3.0035e-002	-5.2353e-002	-9.2975e-003	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         8.364999	52.9517446775	-1.1841190982	79.1256	0.0203	0.0552	0.0063	-13.1990	40.4864	250.3972	-0.0488	0.0082	-0.0324	8.8560e-002	2.8434e-002	7.2309e-002	2.9686e-002	-5.2586e-002	-9.2393e-003	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         8.474999	52.9517447675	-1.1841188668	79.1282	0.2779	0.3741	-0.3304	10.9915	79.9510	269.4536	0.2596	0.1876	-0.4730	8.8560e-002	2.8434e-002	7.2309e-002	2.9686e-002	-5.2586e-002	-9.2393e-003	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         8.584999	52.9517457561	-1.1841171883	79.1830	2.1233	2.0118	-0.2918	141.3542	65.6197	22.9339	1.3966	0.6821	-2.4950	8.8560e-002	2.8434e-002	7.2309e-002	2.9686e-002	-5.2586e-002	-9.2393e-003	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         8.694999	52.9517484275	-1.1841135116	79.1589	3.3660	2.1897	0.4529	39.5583	73.4588	268.2999	-1.0857	1.2288	-3.6935	8.8560e-002	2.8434e-002	7.2309e-002	2.9686e-002	-5.2586e-002	-9.2393e-003	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
         8.804999	52.9517521651	-1.1841110235	79.1482	3.7665	0.7067	-0.3909	0.8546	38.4229	218.3539	-2.4147	1.7468	-2.4407	8.8560e-002	2.8434e-002	7.2309e-002	2.9686e-002	-5.2586e-002	-9.2393e-003	1.0000e+000	1.0000e+000	1.0000e+000	0.0000e+000	0.0000e+000	0.0000e+000
