54.224999	52.9519966251	-1.1835510318	0.0007	0.0027	-0.0034	-0.0000	-16.7652	40.1517	356.4497	6.3132e-01	4.1976e-01	5.5832e-01	6.3978e-02	-4.9042e-02	-1.0594e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
54.334999	52.9519966273	-1.1835510363	0.0007	0.0005	-0.0007	-0.0000	-16.8874	40.2279	356.3237	6.3120e-01	4.1965e-01	5.5818e-01	6.6172e-02	-5.1290e-02	-1.0170e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
54.444999	52.9519966293	-1.1835510406	0.0007	0.0048	-0.0065	0.0002	-17.0924	40.1958	356.1213	6.3110e-01	4.1956e-01	5.5806e-01	6.7792e-02	-5.3068e-02	-9.7522e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
54.554999	52.9519966313	-1.1835510450	0.0007	0.0026	-0.0031	-0.0002	-17.3044	40.2370	355.9110	6.3096e-01	4.1945e-01	5.5790e-01	6.9547e-02	-5.5434e-02	-8.9373e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
54.664999	52.9519966335	-1.1835510496	0.0007	0.0005	-0.0007	-0.0000	-17.4080	40.4627	355.8181	6.3081e-01	4.1932e-01	5.5773e-01	7.1576e-02	-5.7503e-02	-8.3969e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
54.774999	52.9519966360	-1.1835510542	0.0007	0.0061	-0.0072	-0.0002	-17.5117	40.6353	355.7045	6.3068e-01	4.1919e-01	5.5758e-01	7.3487e-02	-5.9038e-02	-8.0194e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
54.884999	52.9519966383	-1.1835510591	0.0007	0.0033	-0.0036	-0.0001	-17.6550	40.6756	355.5469	6.3050e-01	4.1903e-01	5.5737e-01	7.5823e-02	-6.1089e-02	-7.6144e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
54.994999	52.9519966407	-1.1835510642	0.0007	0.0006	-0.0007	0.0000	-17.7114	40.7510	355.4827	6.3032e-01	4.1887e-01	5.5716e-01	7.7677e-02	-6.3178e-02	-6.8464e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
55.104999	52.9519966431	-1.1835510691	0.0007	0.0060	-0.0074	0.0003	-17.6019	40.9139	355.5598	6.3016e-01	4.1874e-01	5.5698e-01	7.9210e-02	-6.4783e-02	-6.2764e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
55.214999	52.9519966457	-1.1835510742	0.0007	0.0033	-0.0042	0.0001	-17.5204	41.0538	355.6191	6.2994e-01	4.1854e-01	5.5673e-01	8.1284e-02	-6.6903e-02	-5.5087e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
55.324999	52.9519966485	-1.1835510799	0.0006	0.0006	-0.0008	-0.0000	-17.4688	41.1224	355.6413	6.2971e-01	4.1833e-01	5.5646e-01	8.3246e-02	-6.9007e-02	-4.7367e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
55.434999	52.9519966511	-1.1835510851	0.0006	0.0067	-0.0083	0.0001	-17.3355	41.2265	355.7597	6.2954e-01	4.1816e-01	5.5624e-01	8.4656e-02	-7.0572e-02	-4.0732e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
55.544999	52.9519966538	-1.1835510907	0.0006	0.0040	-0.0043	0.0000	-17.2950	41.2303	355.7722	6.2927e-01	4.1791e-01	5.5593e-01	8.6593e-02	-7.2756e-02	-3.1791e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
55.654999	52.9519966569	-1.1835510966	0.0006	0.0007	-0.0008	0.0000	-17.3227	41.0804	355.7226	6.2900e-01	4.1765e-01	5.5561e-01	8.8487e-02	-7.4785e-02	-2.3068e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
55.764999	52.9519966597	-1.1835511021	0.0006	0.0069	-0.0083	0.0002	-17.3296	40.9574	355.7171	6.2879e-01	4.1745e-01	5.5536e-01	8.9880e-02	-7.6335e-02	-1.6477e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
55.874999	52.9519966626	-1.1835511078	0.0006	0.0041	-0.0046	0.0000	-17.2447	40.9839	355.7873	6.2849e-01	4.1716e-01	5.5500e-01	9.1721e-02	-7.8382e-02	-7.4167e-04	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
55.984999	52.9519966658	-1.1835511141	0.0006	0.0007	-0.0009	0.0000	-17.0581	40.9804	355.9513	6.2817e-01	4.1686e-01	5.5462e-01	9.3495e-02	-8.0398e-02	1.4941e-04	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
56.094999	52.9519966688	-1.1835511202	0.0006	0.0076	-0.0088	0.0004	-16.9358	40.9670	356.0827	6.2790e-01	4.1661e-01	5.5430e-01	9.4854e-02	-8.2000e-02	8.1121e-04	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
56.204999	52.9519966720	-1.1835511263	0.0005	0.0044	-0.0051	0.0001	-17.0595	40.7623	355.9803	6.2755e-01	4.1626e-01	5.5387e-01	9.6689e-02	-8.4026e-02	1.6244e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
56.314999	52.9519966753	-1.1835511330	0.0005	0.0006	-0.0009	0.0000	-17.3497	40.3920	355.7410	6.2718e-01	4.1593e-01	5.5344e-01	9.8356e-02	-8.5967e-02	2.4074e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
56.424999	52.9519966781	-1.1835511387	0.0005	0.0075	-0.0091	0.0005	-17.3842	40.2997	355.7196	6.2690e-01	4.1568e-01	5.5311e-01	9.9609e-02	-8.7322e-02	2.9190e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
56.534999	52.9519966813	-1.1835511451	0.0005	0.0041	-0.0050	0.0002	-17.3485	40.2232	355.7537	6.2649e-01	4.1530e-01	5.5262e-01	1.0136e-01	-8.9239e-02	3.6555e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
56.644999	52.9519966847	-1.1835511522	0.0005	0.0008	-0.0010	0.0000	-17.3567	40.1451	355.7627	6.2606e-01	4.1490e-01	5.5211e-01	1.0308e-01	-9.1116e-02	4.3629e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
56.754999	52.9519966879	-1.1835511586	0.0005	0.0077	-0.0094	0.0002	-17.3865	40.0789	355.7451	6.2572e-01	4.1459e-01	5.5172e-01	1.0435e-01	-9.2517e-02	4.9020e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
56.864999	52.9519966912	-1.1835511653	0.0005	0.0045	-0.0053	0.0005	-17.3354	40.0488	355.7872	6.2525e-01	4.1415e-01	5.5116e-01	1.0611e-01	-9.4313e-02	5.5000e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
56.974999	52.9519966949	-1.1835511727	0.0004	0.0009	-0.0010	0.0000	-17.2524	39.9635	355.8443	6.2476e-01	4.1369e-01	5.5057e-01	1.0776e-01	-9.6157e-02	6.2423e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
57.084999	52.9519966982	-1.1835511794	0.0004	0.0085	-0.0099	0.0007	-17.2900	39.8580	355.8204	6.2437e-01	4.1334e-01	5.5012e-01	1.0895e-01	-9.7536e-02	6.7665e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
57.194999	52.9519967017	-1.1835511863	0.0004	0.0048	-0.0058	0.0002	-17.3180	39.7747	355.7815	6.2384e-01	4.1283e-01	5.4949e-01	1.1065e-01	-9.9246e-02	7.3800e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
57.304999	52.9519967055	-1.1835511941	0.0004	0.0008	-0.0010	0.0000	-17.4059	39.6503	355.6762	6.2328e-01	4.1231e-01	5.4883e-01	1.1232e-01	-1.0095e-01	8.0144e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
57.414999	52.9519967089	-1.1835512011	0.0004	0.0083	-0.0110	0.0004	-17.4365	39.5489	355.6206	6.2284e-01	4.1190e-01	5.4831e-01	1.1364e-01	-1.0221e-01	8.4486e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
57.524999	52.9519967125	-1.1835512083	0.0003	0.0049	-0.0061	0.0002	-17.4490	39.5417	355.6015	6.2225e-01	4.1135e-01	5.4760e-01	1.1526e-01	-1.0387e-01	9.1587e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
57.634999	52.9519967165	-1.1835512161	0.0003	0.0009	-0.0011	0.0001	-17.3816	39.5437	355.6868	6.2163e-01	4.1075e-01	5.4687e-01	1.1691e-01	-1.0544e-01	9.8479e-03	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
57.744999	52.9519967201	-1.1835512233	0.0003	0.0089	-0.0113	0.0012	-17.3278	39.7875	355.8033	6.2115e-01	4.1029e-01	5.4630e-01	1.1800e-01	-1.0677e-01	1.0475e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
57.854999	52.9519967240	-1.1835512309	0.0002	0.0046	-0.0055	0.0002	-17.4233	40.0999	355.7551	6.2046e-01	4.0963e-01	5.4549e-01	1.1958e-01	-1.0839e-01	1.1039e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
57.964999	52.9519967281	-1.1835512389	0.0002	0.0010	-0.0012	0.0000	-17.2800	39.8462	355.8828	6.1978e-01	4.0897e-01	5.4468e-01	1.2109e-01	-1.0994e-01	1.1535e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
58.074999	52.9519967318	-1.1835512465	0.0002	0.0090	-0.0112	0.0006	-17.2396	39.4186	355.8671	6.1923e-01	4.0847e-01	5.4404e-01	1.2212e-01	-1.1123e-01	1.2055e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
58.184999	52.9519967357	-1.1835512542	0.0002	0.0051	-0.0063	0.0004	-17.2214	39.2186	355.8739	6.1849e-01	4.0777e-01	5.4316e-01	1.2359e-01	-1.1282e-01	1.2664e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
58.294999	52.9519967398	-1.1835512627	0.0001	0.0009	-0.0012	0.0000	-17.1998	39.0518	355.8814	6.1772e-01	4.0706e-01	5.4225e-01	1.2502e-01	-1.1433e-01	1.3170e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
58.404999	52.9519967435	-1.1835512703	0.0001	0.0092	-0.0113	0.0007	-17.2333	38.9719	355.8462	6.1713e-01	4.0652e-01	5.4157e-01	1.2607e-01	-1.1545e-01	1.3603e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
58.514999	52.9519967475	-1.1835512782	0.0001	0.0055	-0.0064	0.0003	-17.2258	38.9891	355.8378	6.1631e-01	4.0574e-01	5.4060e-01	1.2752e-01	-1.1692e-01	1.4154e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
58.624999	52.9519967519	-1.1835512870	0.0001	0.0010	-0.0012	0.0001	-17.2343	39.0042	355.8180	6.1545e-01	4.0494e-01	5.3960e-01	1.2896e-01	-1.1839e-01	1.4722e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
58.734999	52.9519967560	-1.1835512950	0.0000	0.0098	-0.0116	0.0006	-17.2155	38.9864	355.8007	6.1479e-01	4.0430e-01	5.3882e-01	1.3007e-01	-1.1944e-01	1.5125e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
58.844999	52.9519967600	-1.1835513031	-0.0000	0.0055	-0.0065	0.0005	-17.1950	38.9563	355.7988	6.1389e-01	4.0344e-01	5.3776e-01	1.3150e-01	-1.2083e-01	1.5695e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
58.954999	52.9519967646	-1.1835513122	-0.0000	0.0010	-0.0013	0.0001	-17.2120	38.9181	355.7637	6.1295e-01	4.0255e-01	5.3666e-01	1.3292e-01	-1.2218e-01	1.6283e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
59.064999	52.9519967687	-1.1835513203	-0.0001	0.0100	-0.0117	0.0007	-17.2596	38.8831	355.7032	6.1222e-01	4.0187e-01	5.3581e-01	1.3400e-01	-1.2317e-01	1.6715e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
59.174999	52.9519967728	-1.1835513287	-0.0001	0.0055	-0.0069	0.0005	-17.3143	38.8744	355.6379	6.1123e-01	4.0094e-01	5.3466e-01	1.3542e-01	-1.2444e-01	1.7297e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
59.284999	52.9519967774	-1.1835513380	-0.0001	0.0011	-0.0013	0.0001	-17.3261	38.8638	355.6117	6.1020e-01	3.9999e-01	5.3346e-01	1.3683e-01	-1.2562e-01	1.7834e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
59.394999	52.9519967815	-1.1835513464	-0.0002	0.0100	-0.0126	0.0006	-17.3879	38.8334	355.5560	6.0940e-01	3.9927e-01	5.3255e-01	1.3784e-01	-1.2654e-01	1.8296e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
59.504999	52.9519967857	-1.1835513550	-0.0002	0.0057	-0.0070	0.0003	-17.3970	38.8510	355.5304	6.0832e-01	3.9826e-01	5.3130e-01	1.3924e-01	-1.2769e-01	1.8859e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
59.614999	52.9519967903	-1.1835513645	-0.0002	0.0011	-0.0013	0.0001	-17.4020	38.9263	355.4880	6.0722e-01	3.9725e-01	5.3003e-01	1.4062e-01	-1.2887e-01	1.9468e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
59.724999	52.9519967946	-1.1835513732	-0.0003	0.0103	-0.0127	0.0006	-17.3979	38.9441	355.4740	6.0634e-01	3.9645e-01	5.2902e-01	1.4165e-01	-1.2974e-01	1.9971e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
59.834999	52.9519967989	-1.1835513821	-0.0003	0.0060	-0.0071	0.0005	-17.4003	38.9256	355.4458	6.0515e-01	3.9537e-01	5.2765e-01	1.4303e-01	-1.3078e-01	2.0519e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
59.944999	52.9519968038	-1.1835513920	-0.0003	0.0011	-0.0014	0.0001	-17.4315	38.8735	355.4027	6.0393e-01	3.9425e-01	5.2625e-01	1.4440e-01	-1.3184e-01	2.1157e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
60.054999	52.9519968081	-1.1835514007	-0.0004	0.0112	-0.0134	0.0006	-17.5302	38.8564	355.3065	6.0301e-01	3.9338e-01	5.2518e-01	1.4539e-01	-1.3260e-01	2.1680e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
60.164999	52.9519968126	-1.1835514098	-0.0004	0.0059	-0.0071	0.0004	-17.5966	38.8243	355.2291	6.0174e-01	3.9221e-01	5.2372e-01	1.4675e-01	-1.3357e-01	2.2341e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
60.274999	52.9519968174	-1.1835514197	-0.0005	0.0011	-0.0014	0.0001	-17.6201	38.7702	355.1755	6.0045e-01	3.9100e-01	5.2222e-01	1.4812e-01	-1.3449e-01	2.3011e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
60.384999	52.9519968219	-1.1835514287	-0.0005	0.0109	-0.0137	0.0010	-17.7185	38.6866	355.0555	5.9947e-01	3.9007e-01	5.2108e-01	1.4918e-01	-1.3515e-01	2.3522e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
60.494999	52.9519968264	-1.1835514380	-0.0005	0.0061	-0.0072	0.0003	-17.7825	38.6229	354.9612	5.9811e-01	3.8882e-01	5.1952e-01	1.5058e-01	-1.3601e-01	2.4261e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
60.604999	52.9519968313	-1.1835514481	-0.0006	0.0011	-0.0014	0.0001	-17.8648	38.5154	354.8531	5.9672e-01	3.8755e-01	5.1792e-01	1.5199e-01	-1.3679e-01	2.5010e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
60.714999	52.9519968357	-1.1835514573	-0.0006	0.0112	-0.0138	0.0007	-17.9522	38.4311	354.7428	5.9566e-01	3.8658e-01	5.1671e-01	1.5310e-01	-1.3727e-01	2.5462e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
60.824999	52.9519968402	-1.1835514664	-0.0007	0.0060	-0.0073	0.0006	-18.0291	38.3890	354.6480	5.9424e-01	3.8528e-01	5.1509e-01	1.5451e-01	-1.3800e-01	2.6324e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
60.934999	52.9519968452	-1.1835514767	-0.0007	0.0011	-0.0014	0.0000	-18.0283	38.3685	354.6273	5.9276e-01	3.8394e-01	5.1339e-01	1.5596e-01	-1.3863e-01	2.7077e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
61.044999	52.9519968497	-1.1835514862	-0.0007	0.0109	-0.0139	0.0009	-18.1813	38.2830	354.4358	5.9161e-01	3.8290e-01	5.1209e-01	1.5712e-01	-1.3904e-01	2.7610e-02	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00
